,DateTime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
1930,2018-02-28 00:00:00+00:00,352.57,355.24,342.22,343.06,6069700,0.0,0.0,
1931,2018-03-01 00:00:00+00:00,345.01,348.67,330.07,330.93,6885600,0.0,0.0,
1932,2018-03-02 00:00:00+00:00,326.98,335.22,322.97,335.12,5092800,0.0,0.0,
1933,2018-03-05 00:00:00+00:00,332.39,337.75,329.29,333.35,3823800,0.0,0.0,
1934,2018-03-06 00:00:00+00:00,333.75,336.37,327.03,328.2,4285700,0.0,0.0,
1935,2018-03-07 00:00:00+00:00,325.44,332.5,321.74,332.3,5007300,0.0,0.0,
1936,2018-03-08 00:00:00+00:00,332.86,333.3,326.27,329.1,3566200,0.0,0.0,
1937,2018-03-09 00:00:00+00:00,324.1,328.49,322.37,327.17,5506800,0.0,0.0,
1938,2018-03-12 00:00:00+00:00,328.61,347.21,326.5,345.51,8264000,0.0,0.0,
1939,2018-03-13 00:00:00+00:00,328.61,347.21,326.5,341.84,5965800,0.0,0.0,
1940,2018-03-14 00:00:00+00:00,336.76,339.81,323.93,326.63,7967400,0.0,0.0,
1941,2018-03-15 00:00:00+00:00,329.38,332.85,321.1,325.6,6564800,0.0,0.0,
1942,2018-03-16 00:00:00+00:00,322.93,327.4,319.07,321.35,6117300,0.0,0.0,
1943,2018-03-19 00:00:00+00:00,316.5,320.75,309.67,313.56,7484300,0.0,0.0,
1944,2018-03-20 00:00:00+00:00,314.87,316.25,308.76,310.55,4764300,0.0,0.0,
1945,2018-03-21 00:00:00+00:00,310.25,322.44,310.19,316.53,5958400,0.0,0.0,
1946,2018-03-22 00:00:00+00:00,313.89,318.82,308.18,309.1,4939800,0.0,0.0,
1947,2018-03-23 00:00:00+00:00,311.25,311.25,300.45,301.54,6654900,0.0,0.0,
1948,2018-03-26 00:00:00+00:00,307.34,307.59,291.36,304.18,8375200,0.0,0.0,
1949,2018-03-27 00:00:00+00:00,304.0,304.27,277.18,279.18,13872000,0.0,0.0,
1950,2018-03-28 00:00:00+00:00,264.58,268.68,252.1,257.78,21001400,0.0,0.0,
1951,2018-03-29 00:00:00+00:00,256.49,270.96,248.21,266.13,15170700,0.0,0.0,
1952,2018-04-02 00:00:00+00:00,256.26,260.33,244.59,252.48,16114000,0.0,0.0,
1953,2018-04-03 00:00:00+00:00,269.82,273.35,254.49,267.53,18844400,0.0,0.0,
1954,2018-04-04 00:00:00+00:00,252.78,288.37,252.0,286.94,19896700,0.0,0.0,
1955,2018-04-05 00:00:00+00:00,289.34,306.26,288.2,305.72,19121100,0.0,0.0,
1956,2018-04-06 00:00:00+00:00,301.0,309.28,295.5,299.3,13520300,0.0,0.0,
1957,2018-04-09 00:00:00+00:00,300.37,309.5,289.21,289.66,10249800,0.0,0.0,
1958,2018-04-10 00:00:00+00:00,298.97,307.1,293.68,304.7,10989800,0.0,0.0,
1959,2018-04-11 00:00:00+00:00,300.74,308.98,299.66,300.93,7482900,0.0,0.0,
1960,2018-04-12 00:00:00+00:00,302.32,303.95,293.68,294.08,7608800,0.0,0.0,
1961,2018-04-13 00:00:00+00:00,303.6,303.95,295.98,300.34,7327200,0.0,0.0,
1962,2018-04-16 00:00:00+00:00,299.0,299.66,289.01,291.21,6338500,0.0,0.0,
1963,2018-04-17 00:00:00+00:00,288.87,292.17,282.51,287.69,7000000,0.0,0.0,
1964,2018-04-18 00:00:00+00:00,291.08,300.24,288.16,293.35,6557700,0.0,0.0,
1965,2018-04-19 00:00:00+00:00,291.08,301.01,288.55,300.08,6090600,0.0,0.0,
1966,2018-04-20 00:00:00+00:00,295.17,299.98,289.75,290.24,5627900,0.0,0.0,
1967,2018-04-23 00:00:00+00:00,291.29,291.62,282.33,283.37,4893400,0.0,0.0,
1968,2018-04-24 00:00:00+00:00,285.0,287.09,278.46,283.46,5685300,0.0,0.0,
1969,2018-04-25 00:00:00+00:00,283.5,285.16,277.25,280.69,4013600,0.0,0.0,
1970,2018-04-26 00:00:00+00:00,278.75,285.79,276.5,285.48,4356000,0.0,0.0,
1971,2018-04-27 00:00:00+00:00,285.37,294.47,283.83,294.08,4364600,0.0,0.0,
1972,2018-04-30 00:00:00+00:00,293.61,298.73,292.5,293.9,4228200,0.0,0.0,
1973,2018-05-01 00:00:00+00:00,293.51,300.82,293.22,299.92,4625600,0.0,0.0,
1974,2018-05-02 00:00:00+00:00,298.57,306.85,297.78,301.15,8970400,0.0,0.0,
1975,2018-05-03 00:00:00+00:00,278.79,288.04,275.23,284.45,17352100,0.0,0.0,
1976,2018-05-04 00:00:00+00:00,283.0,296.86,279.52,294.09,8569400,0.0,0.0,
1977,2018-05-07 00:00:00+00:00,297.5,305.96,295.17,302.77,8678200,0.0,0.0,
1978,2018-05-08 00:00:00+00:00,300.8,307.75,299.0,301.97,5930000,0.0,0.0,
1979,2018-05-09 00:00:00+00:00,300.41,307.01,300.05,306.85,5727400,0.0,0.0,
1980,2018-05-10 00:00:00+00:00,307.5,312.99,304.11,305.02,5651600,0.0,0.0,
1981,2018-05-11 00:00:00+00:00,307.7,308.88,299.08,301.06,4679600,0.0,0.0,
1982,2018-05-14 00:00:00+00:00,303.32,304.94,291.62,291.97,7286800,0.0,0.0,
1983,2018-05-15 00:00:00+00:00,285.01,286.96,280.5,284.18,9519200,0.0,0.0,
1984,2018-05-16 00:00:00+00:00,283.83,288.81,281.56,286.48,5674000,0.0,0.0,
1985,2018-05-17 00:00:00+00:00,285.9,289.19,283.97,284.54,4420600,0.0,0.0,
1986,2018-05-18 00:00:00+00:00,284.65,284.65,274.0,276.82,7251900,0.0,0.0,
1987,2018-05-21 00:00:00+00:00,281.33,291.49,281.3,284.49,9182600,0.0,0.0,
1988,2018-05-22 00:00:00+00:00,287.76,288.0,273.42,275.01,8945800,0.0,0.0,
1989,2018-05-23 00:00:00+00:00,277.76,279.91,274.0,279.07,5985100,0.0,0.0,
1990,2018-05-24 00:00:00+00:00,278.4,281.11,274.89,277.85,4176700,0.0,0.0,
1991,2018-05-25 00:00:00+00:00,277.63,279.64,275.61,278.85,3875100,0.0,0.0,
1992,2018-05-29 00:00:00+00:00,278.51,286.5,276.15,283.76,5666600,0.0,0.0,
1993,2018-05-30 00:00:00+00:00,283.29,295.01,281.6,291.72,7489700,0.0,0.0,
1994,2018-05-31 00:00:00+00:00,287.21,290.37,282.93,284.73,5919700,0.0,0.0,
1995,2018-06-01 00:00:00+00:00,285.86,291.95,283.84,291.82,5424400,0.0,0.0,
1996,2018-06-04 00:00:00+00:00,294.34,299.0,293.55,296.74,4797800,0.0,0.0,
1997,2018-06-05 00:00:00+00:00,297.7,297.8,286.74,291.13,5995200,0.0,0.0,
1998,2018-06-06 00:00:00+00:00,300.5,322.17,297.48,319.5,18767300,0.0,0.0,
1999,2018-06-07 00:00:00+00:00,316.15,330.0,313.58,316.09,14345300,0.0,0.0,
2000,2018-06-08 00:00:00+00:00,319.0,324.48,317.15,317.66,8205200,0.0,0.0,
2001,2018-06-11 00:00:00+00:00,322.51,334.66,322.5,332.1,13183500,0.0,0.0,
2002,2018-06-12 00:00:00+00:00,344.7,354.97,338.0,342.77,22347400,0.0,0.0,
2003,2018-06-13 00:00:00+00:00,346.71,347.2,339.8,344.78,9469800,0.0,0.0,
2004,2018-06-14 00:00:00+00:00,347.63,358.75,346.6,357.72,10981000,0.0,0.0,
2005,2018-06-15 00:00:00+00:00,353.84,364.67,351.25,358.17,10848300,0.0,0.0,
2006,2018-06-18 00:00:00+00:00,355.4,373.73,354.5,370.83,12073200,0.0,0.0,
2007,2018-06-19 00:00:00+00:00,365.16,370.0,346.25,352.55,12761900,0.0,0.0,
2008,2018-06-20 00:00:00+00:00,358.04,364.38,352.0,362.22,8383700,0.0,0.0,
2009,2018-06-21 00:00:00+00:00,362.0,366.21,346.27,347.51,7967100,0.0,0.0,
2010,2018-06-22 00:00:00+00:00,351.54,352.25,332.0,333.63,10266100,0.0,0.0,
2011,2018-06-25 00:00:00+00:00,330.12,338.47,327.5,333.01,6931300,0.0,0.0,
2012,2018-06-26 00:00:00+00:00,336.05,343.55,325.8,342.0,7452500,0.0,0.0,
2013,2018-06-27 00:00:00+00:00,345.0,350.79,339.5,344.5,8333700,0.0,0.0,
2014,2018-06-28 00:00:00+00:00,348.66,357.02,346.11,349.93,8398000,0.0,0.0,
2015,2018-06-29 00:00:00+00:00,353.33,353.86,342.41,342.95,6492400,0.0,0.0,
2016,2018-07-02 00:00:00+00:00,360.07,364.78,329.85,335.07,18759800,0.0,0.0,
2017,2018-07-03 00:00:00+00:00,331.75,332.49,309.69,310.86,12282600,0.0,0.0,
2018,2018-07-05 00:00:00+00:00,313.76,314.39,296.22,309.16,17476400,0.0,0.0,
2019,2018-07-06 00:00:00+00:00,304.95,312.07,302.0,308.9,8865500,0.0,0.0,
2020,2018-07-09 00:00:00+00:00,311.99,318.52,308.0,318.51,7596800,0.0,0.0,
2021,2018-07-10 00:00:00+00:00,324.56,327.68,319.2,322.47,9471500,0.0,0.0,
2022,2018-07-11 00:00:00+00:00,315.8,321.94,315.07,318.96,4884100,0.0,0.0,
2023,2018-07-12 00:00:00+00:00,321.43,323.23,312.77,316.71,5721200,0.0,0.0,
2024,2018-07-13 00:00:00+00:00,315.58,319.58,309.25,318.87,5869800,0.0,0.0,
2025,2018-07-16 00:00:00+00:00,311.71,315.16,306.25,310.1,7818700,0.0,0.0,
2026,2018-07-17 00:00:00+00:00,308.81,324.74,308.5,322.69,6996200,0.0,0.0,
2027,2018-07-18 00:00:00+00:00,325.0,325.5,316.25,323.85,5624200,0.0,0.0,
2028,2018-07-19 00:00:00+00:00,316.33,323.54,314.01,320.23,5915300,0.0,0.0,
2029,2018-07-20 00:00:00+00:00,321.23,323.24,311.71,313.58,5162200,0.0,0.0,
2030,2018-07-23 00:00:00+00:00,301.84,305.5,292.86,303.2,10992900,0.0,0.0,
2031,2018-07-24 00:00:00+00:00,304.42,307.72,292.55,297.43,9590800,0.0,0.0,
2032,2018-07-25 00:00:00+00:00,296.74,309.62,294.5,308.74,7075400,0.0,0.0,
2033,2018-07-26 00:00:00+00:00,304.85,310.7,303.64,306.65,4630500,0.0,0.0,
2034,2018-07-27 00:00:00+00:00,307.25,307.69,295.34,297.18,5703300,0.0,0.0,
2035,2018-07-30 00:00:00+00:00,295.9,296.1,286.13,290.17,6814100,0.0,0.0,
2036,2018-07-31 00:00:00+00:00,292.25,298.32,289.07,298.14,5076900,0.0,0.0,
2037,2018-08-01 00:00:00+00:00,297.99,303.0,293.0,300.84,10129400,0.0,0.0,
2038,2018-08-02 00:00:00+00:00,328.44,349.99,323.16,349.54,23215000,0.0,0.0,
2039,2018-08-03 00:00:00+00:00,347.81,355.0,342.53,348.17,13656500,0.0,0.0,
2040,2018-08-06 00:00:00+00:00,345.46,354.98,341.82,341.99,8564300,0.0,0.0,
2041,2018-08-07 00:00:00+00:00,343.84,387.46,339.15,379.57,30875800,0.0,0.0,
2042,2018-08-08 00:00:00+00:00,369.09,382.64,367.12,370.34,24571200,0.0,0.0,
2043,2018-08-09 00:00:00+00:00,365.55,367.01,345.73,352.45,17183800,0.0,0.0,
2044,2018-08-10 00:00:00+00:00,354.0,360.0,346.0,355.49,11552000,0.0,0.0,
2045,2018-08-13 00:00:00+00:00,361.13,363.19,349.02,356.41,10463900,0.0,0.0,
2046,2018-08-14 00:00:00+00:00,358.45,359.2,347.1,347.64,6986400,0.0,0.0,
2047,2018-08-15 00:00:00+00:00,341.91,344.49,332.14,338.69,9101300,0.0,0.0,
2048,2018-08-16 00:00:00+00:00,339.91,342.28,333.82,335.45,6064000,0.0,0.0,
2049,2018-08-17 00:00:00+00:00,323.5,326.77,303.53,305.5,18958600,0.0,0.0,
2050,2018-08-20 00:00:00+00:00,291.7,308.5,288.2,308.44,17402300,0.0,0.0,
2051,2018-08-21 00:00:00+00:00,310.61,324.79,309.0,321.9,13172200,0.0,0.0,
2052,2018-08-22 00:00:00+00:00,320.87,323.88,314.67,321.64,5946000,0.0,0.0,
2053,2018-08-23 00:00:00+00:00,319.14,327.32,318.1,320.1,5147300,0.0,0.0,
2054,2018-08-24 00:00:00+00:00,320.7,323.85,319.4,322.82,3602600,0.0,0.0,
2055,2018-08-27 00:00:00+00:00,318.0,322.44,308.81,319.27,13079300,0.0,0.0,
2056,2018-08-28 00:00:00+00:00,318.41,318.88,311.19,311.86,7649100,0.0,0.0,
2057,2018-08-29 00:00:00+00:00,310.27,311.85,303.69,305.01,7447400,0.0,0.0,
2058,2018-08-30 00:00:00+00:00,302.26,304.6,297.72,303.15,7216700,0.0,0.0,
2059,2018-08-31 00:00:00+00:00,302.0,305.31,298.6,301.66,5375100,0.0,0.0,
2060,2018-09-04 00:00:00+00:00,296.94,298.19,288.0,288.95,8350500,0.0,0.0,
2061,2018-09-05 00:00:00+00:00,285.05,286.78,277.18,280.74,7720800,0.0,0.0,
2062,2018-09-06 00:00:00+00:00,284.8,291.17,278.88,280.95,7480800,0.0,0.0,
2063,2018-09-07 00:00:00+00:00,260.1,268.35,252.25,263.24,22491900,0.0,0.0,
2064,2018-09-10 00:00:00+00:00,273.26,286.03,271.0,285.5,14283500,0.0,0.0,
2065,2018-09-11 00:00:00+00:00,279.47,282.0,273.55,279.44,9170000,0.0,0.0,
2066,2018-09-12 00:00:00+00:00,281.44,292.5,278.65,290.54,10015400,0.0,0.0,
2067,2018-09-13 00:00:00+00:00,288.02,295.0,285.18,289.46,6340300,0.0,0.0,
2068,2018-09-14 00:00:00+00:00,288.76,297.33,286.52,295.2,6765600,0.0,0.0,
2069,2018-09-17 00:00:00+00:00,290.04,300.87,288.13,294.84,6887600,0.0,0.0,
2070,2018-09-18 00:00:00+00:00,296.69,302.64,275.5,284.96,16547500,0.0,0.0,
2071,2018-09-19 00:00:00+00:00,280.51,300.0,280.5,299.02,8294900,0.0,0.0,
2072,2018-09-20 00:00:00+00:00,303.56,305.98,293.33,298.33,7349400,0.0,0.0,
2073,2018-09-21 00:00:00+00:00,297.7,300.58,295.37,299.1,5050500,0.0,0.0,
2074,2018-09-24 00:00:00+00:00,298.48,303.0,293.58,299.68,4843000,0.0,0.0,
2075,2018-09-25 00:00:00+00:00,300.0,304.6,296.5,300.99,4481700,0.0,0.0,
2076,2018-09-26 00:00:00+00:00,301.91,313.89,301.11,309.58,7843200,0.0,0.0,
2077,2018-09-27 00:00:00+00:00,312.9,314.96,306.91,307.52,8509100,0.0,0.0,
2078,2018-09-28 00:00:00+00:00,270.26,278.0,260.56,264.77,33649700,0.0,0.0,
2079,2018-10-01 00:00:00+00:00,305.77,311.44,301.05,310.7,21777600,0.0,0.0,
2080,2018-10-02 00:00:00+00:00,313.95,316.84,299.15,301.02,11743500,0.0,0.0,
2081,2018-10-03 00:00:00+00:00,303.33,304.6,291.57,294.8,7995000,0.0,0.0,
2082,2018-10-04 00:00:00+00:00,293.95,294.0,277.67,281.83,9814200,0.0,0.0,
2083,2018-10-05 00:00:00+00:00,274.65,274.88,260.0,261.95,17944500,0.0,0.0,
2084,2018-10-08 00:00:00+00:00,264.52,267.76,249.0,250.56,13472700,0.0,0.0,
2085,2018-10-09 00:00:00+00:00,255.25,266.77,253.3,262.8,12060600,0.0,0.0,
2086,2018-10-10 00:00:00+00:00,264.61,265.51,247.77,256.88,12815300,0.0,0.0,
2087,2018-10-11 00:00:00+00:00,257.53,262.25,249.03,252.23,8167700,0.0,0.0,
2088,2018-10-12 00:00:00+00:00,261.0,261.99,252.01,258.78,7201400,0.0,0.0,
2089,2018-10-15 00:00:00+00:00,259.06,263.28,254.54,259.59,6200000,0.0,0.0,
2090,2018-10-16 00:00:00+00:00,265.7,277.38,262.24,276.59,9526400,0.0,0.0,
2091,2018-10-17 00:00:00+00:00,282.4,282.7,265.8,271.78,8655500,0.0,0.0,
2092,2018-10-18 00:00:00+00:00,269.29,271.0,263.0,263.91,5421200,0.0,0.0,
2093,2018-10-19 00:00:00+00:00,267.39,269.66,253.5,260.0,9375500,0.0,0.0,
2094,2018-10-22 00:00:00+00:00,260.68,261.86,252.59,260.95,5600300,0.0,0.0,
2095,2018-10-23 00:00:00+00:00,263.87,297.93,262.1,294.14,19027800,0.0,0.0,
2096,2018-10-24 00:00:00+00:00,301.05,304.44,285.73,288.5,20058300,0.0,0.0,
2097,2018-10-25 00:00:00+00:00,317.22,321.0,301.01,314.86,20840700,0.0,0.0,
2098,2018-10-26 00:00:00+00:00,308.25,339.9,306.65,330.9,27425500,0.0,0.0,
2099,2018-10-29 00:00:00+00:00,337.47,347.16,326.5,334.85,14486000,0.0,0.0,
2100,2018-10-30 00:00:00+00:00,328.39,337.9,322.26,329.9,9126700,0.0,0.0,
2101,2018-10-31 00:00:00+00:00,332.54,342.0,329.1,337.32,7624300,0.0,0.0,
2102,2018-11-01 00:00:00+00:00,338.26,347.84,334.73,344.28,8000100,0.0,0.0,
2103,2018-11-02 00:00:00+00:00,343.74,349.2,340.91,346.41,7808000,0.0,0.0,
2104,2018-11-05 00:00:00+00:00,340.5,343.96,330.14,341.4,7831000,0.0,0.0,
2105,2018-11-06 00:00:00+00:00,339.07,348.8,336.09,341.06,6762900,0.0,0.0,
2106,2018-11-07 00:00:00+00:00,343.34,351.18,340.8,348.16,7374500,0.0,0.0,
2107,2018-11-08 00:00:00+00:00,348.5,357.58,348.44,351.4,7090700,0.0,0.0,
2108,2018-11-09 00:00:00+00:00,349.0,354.0,345.23,350.51,5098800,0.0,0.0,
2109,2018-11-12 00:00:00+00:00,348.37,349.78,330.34,331.28,6941500,0.0,0.0,
2110,2018-11-13 00:00:00+00:00,333.16,344.7,332.2,338.73,5448600,0.0,0.0,
2111,2018-11-14 00:00:00+00:00,342.7,347.11,337.15,344.0,5040300,0.0,0.0,
2112,2018-11-15 00:00:00+00:00,342.33,348.58,339.04,348.44,4625700,0.0,0.0,
2113,2018-11-16 00:00:00+00:00,345.19,355.7,345.12,354.31,7206200,0.0,0.0,
2114,2018-11-19 00:00:00+00:00,356.34,366.75,352.88,353.47,9708900,0.0,0.0,
2115,2018-11-20 00:00:00+00:00,341.75,349.8,333.55,347.49,8004700,0.0,0.0,
2116,2018-11-21 00:00:00+00:00,352.0,353.1,337.4,338.19,4686800,0.0,0.0,
2117,2018-11-23 00:00:00+00:00,334.35,337.5,325.55,325.83,4202600,0.0,0.0,
2118,2018-11-26 00:00:00+00:00,325.0,346.22,325.0,346.0,7992100,0.0,0.0,
2119,2018-11-27 00:00:00+00:00,340.05,346.96,335.5,343.92,6358300,0.0,0.0,
2120,2018-11-28 00:00:00+00:00,345.99,348.28,342.21,347.87,4127600,0.0,0.0,
2121,2018-11-29 00:00:00+00:00,347.0,347.5,339.55,341.17,3080700,0.0,0.0,
2122,2018-11-30 00:00:00+00:00,341.83,351.6,338.26,350.48,5629100,0.0,0.0,
2123,2018-12-03 00:00:00+00:00,360.0,366.0,352.0,358.49,8306500,0.0,0.0,
2124,2018-12-04 00:00:00+00:00,356.05,368.68,352.0,359.7,8461900,0.0,0.0,
2125,2018-12-06 00:00:00+00:00,356.01,367.38,350.76,363.06,7842500,0.0,0.0,
2126,2018-12-07 00:00:00+00:00,369.0,379.49,357.65,357.97,11511200,0.0,0.0,
2127,2018-12-10 00:00:00+00:00,360.0,365.98,353.12,365.15,6613500,0.0,0.0,
2128,2018-12-11 00:00:00+00:00,369.91,372.17,360.23,366.76,6308800,0.0,0.0,
2129,2018-12-12 00:00:00+00:00,369.42,371.91,365.16,366.6,5027000,0.0,0.0,
2130,2018-12-13 00:00:00+00:00,370.15,377.44,366.75,376.79,7365900,0.0,0.0,
2131,2018-12-14 00:00:00+00:00,375.0,377.87,364.33,365.71,6337600,0.0,0.0,
2132,2018-12-17 00:00:00+00:00,362.0,365.7,343.88,348.42,7674000,0.0,0.0,
2133,2018-12-18 00:00:00+00:00,350.54,351.55,333.69,337.03,7100000,0.0,0.0,
2134,2018-12-19 00:00:00+00:00,337.6,347.01,329.74,332.97,8274200,0.0,0.0,
2135,2018-12-20 00:00:00+00:00,327.05,330.29,311.87,315.38,9071900,0.0,0.0,
2136,2018-12-21 00:00:00+00:00,317.4,323.47,312.44,319.77,8016800,0.0,0.0,
2137,2018-12-24 00:00:00+00:00,313.5,314.5,295.2,295.39,5559900,0.0,0.0,
2138,2018-12-26 00:00:00+00:00,300.0,326.97,294.09,326.09,8163100,0.0,0.0,
2139,2018-12-27 00:00:00+00:00,319.84,322.17,301.5,316.13,8575100,0.0,0.0,
2140,2018-12-28 00:00:00+00:00,323.1,336.24,318.41,333.87,9939000,0.0,0.0,
2141,2018-12-31 00:00:00+00:00,337.79,339.21,325.26,332.8,6302300,0.0,0.0,
2142,2019-01-02 00:00:00+00:00,306.1,315.13,298.8,310.12,11658600,0.0,0.0,
2143,2019-01-03 00:00:00+00:00,307.0,309.4,297.38,300.36,6965200,0.0,0.0,
2144,2019-01-04 00:00:00+00:00,306.0,318.0,302.73,317.69,7394100,0.0,0.0,
2145,2019-01-07 00:00:00+00:00,321.72,336.74,317.75,334.96,7551200,0.0,0.0,
2146,2019-01-08 00:00:00+00:00,341.96,344.01,327.02,335.35,7008500,0.0,0.0,
2147,2019-01-09 00:00:00+00:00,335.5,343.5,331.47,338.53,5432900,0.0,0.0,
2148,2019-01-10 00:00:00+00:00,334.4,345.39,331.79,344.97,6056400,0.0,0.0,
2149,2019-01-11 00:00:00+00:00,342.09,348.41,338.77,347.26,5039100,0.0,0.0,
2150,2019-01-14 00:00:00+00:00,342.38,342.5,334.0,334.4,5247300,0.0,0.0,
2151,2019-01-15 00:00:00+00:00,335.0,348.8,334.5,344.43,6056600,0.0,0.0,
2152,2019-01-16 00:00:00+00:00,344.78,352.0,343.5,346.05,4691700,0.0,0.0,
2153,2019-01-17 00:00:00+00:00,346.21,351.5,344.15,347.31,3676700,0.0,0.0,
2154,2019-01-18 00:00:00+00:00,323.0,327.13,299.73,302.26,24150800,0.0,0.0,
2155,2019-01-22 00:00:00+00:00,304.82,308.0,295.5,298.92,12066700,0.0,0.0,
2156,2019-01-23 00:00:00+00:00,292.5,294.5,281.69,287.59,12530000,0.0,0.0,
2157,2019-01-24 00:00:00+00:00,283.03,293.68,279.28,291.51,8012200,0.0,0.0,
2158,2019-01-25 00:00:00+00:00,294.39,298.52,289.55,297.04,7249600,0.0,0.0,
2159,2019-01-28 00:00:00+00:00,292.91,297.46,287.75,296.38,6423300,0.0,0.0,
2160,2019-01-29 00:00:00+00:00,295.27,298.56,291.8,297.46,4621700,0.0,0.0,
2161,2019-01-30 00:00:00+00:00,300.45,309.0,298.49,308.77,11250300,0.0,0.0,
2162,2019-01-31 00:00:00+00:00,301.0,311.56,294.0,307.02,12569200,0.0,0.0,
2163,2019-02-01 00:00:00+00:00,305.42,316.1,303.5,312.21,7283400,0.0,0.0,
2164,2019-02-04 00:00:00+00:00,312.98,315.3,301.88,312.89,7352100,0.0,0.0,
2165,2019-02-05 00:00:00+00:00,312.49,322.44,312.25,321.35,6742800,0.0,0.0,
2166,2019-02-06 00:00:00+00:00,319.59,324.24,315.62,317.22,5038500,0.0,0.0,
2167,2019-02-07 00:00:00+00:00,313.3,314.7,303.0,307.51,6520600,0.0,0.0,
2168,2019-02-08 00:00:00+00:00,306.83,307.45,298.5,305.8,5844200,0.0,0.0,
2169,2019-02-11 00:00:00+00:00,311.6,318.6,310.5,312.84,7129700,0.0,0.0,
2170,2019-02-12 00:00:00+00:00,316.2,318.19,309.62,311.81,5517600,0.0,0.0,
2171,2019-02-13 00:00:00+00:00,312.35,312.75,305.57,308.17,5141600,0.0,0.0,
2172,2019-02-14 00:00:00+00:00,303.38,306.77,301.0,303.77,5200800,0.0,0.0,
2173,2019-02-15 00:00:00+00:00,304.5,308.0,303.9,307.88,3904900,0.0,0.0,
2174,2019-02-19 00:00:00+00:00,306.56,311.54,305.47,305.64,4168400,0.0,0.0,
2175,2019-02-20 00:00:00+00:00,304.41,306.3,299.0,302.56,7142100,0.0,0.0,
2176,2019-02-21 00:00:00+00:00,301.81,303.24,290.5,291.23,8909200,0.0,0.0,
2177,2019-02-22 00:00:00+00:00,294.49,296.5,292.1,294.71,5740600,0.0,0.0,
2178,2019-02-25 00:00:00+00:00,297.91,302.9,297.0,298.77,6626500,0.0,0.0,
2179,2019-02-26 00:00:00+00:00,292.22,302.01,288.77,297.86,8582500,0.0,0.0,
2180,2019-02-27 00:00:00+00:00,301.78,316.3,300.55,314.74,11183900,0.0,0.0,
2181,2019-02-28 00:00:00+00:00,318.92,320.0,310.81,319.88,10520700,0.0,0.0,
2182,2019-03-01 00:00:00+00:00,306.94,307.13,291.9,294.79,22911400,0.0,0.0,
2183,2019-03-04 00:00:00+00:00,298.12,299.0,282.78,285.36,17096800,0.0,0.0,
2184,2019-03-05 00:00:00+00:00,282.0,284.0,270.1,276.54,18764700,0.0,0.0,
2185,2019-03-06 00:00:00+00:00,276.48,281.51,274.39,276.24,10335500,0.0,0.0,
2186,2019-03-07 00:00:00+00:00,278.84,284.7,274.25,276.59,9442500,0.0,0.0,
2187,2019-03-08 00:00:00+00:00,276.91,285.59,275.89,284.14,8819600,0.0,0.0,
2188,2019-03-11 00:00:00+00:00,283.52,291.28,280.5,290.92,7392300,0.0,0.0,
2189,2019-03-12 00:00:00+00:00,286.49,288.07,281.06,283.36,7504100,0.0,0.0,
2190,2019-03-13 00:00:00+00:00,283.9,291.99,282.7,288.96,6844700,0.0,0.0,
2191,2019-03-14 00:00:00+00:00,292.45,295.39,288.29,289.96,7103400,0.0,0.0,
2192,2019-03-15 00:00:00+00:00,283.51,283.72,274.4,275.43,14785500,0.0,0.0,
2193,2019-03-18 00:00:00+00:00,276.0,278.05,267.3,269.49,10281000,0.0,0.0,
2194,2019-03-19 00:00:00+00:00,267.5,273.3,263.46,267.47,11800600,0.0,0.0,
2195,2019-03-20 00:00:00+00:00,269.69,274.97,266.3,273.6,6908200,0.0,0.0,
2196,2019-03-21 00:00:00+00:00,272.6,276.45,268.45,274.02,5947100,0.0,0.0,
2197,2019-03-22 00:00:00+00:00,272.58,272.8,264.0,264.53,8745600,0.0,0.0,
2198,2019-03-25 00:00:00+00:00,259.71,263.18,254.46,260.42,10215000,0.0,0.0,
2199,2019-03-26 00:00:00+00:00,264.44,270.26,264.43,267.77,7350900,0.0,0.0,
2200,2019-03-27 00:00:00+00:00,268.75,275.37,268.18,274.83,8779200,0.0,0.0,
2201,2019-03-28 00:00:00+00:00,277.16,280.33,275.1,278.62,6774100,0.0,0.0,
2202,2019-03-29 00:00:00+00:00,278.7,280.16,274.5,279.86,5991300,0.0,0.0,
2203,2019-04-01 00:00:00+00:00,282.62,289.2,281.28,289.18,8110400,0.0,0.0,
2204,2019-04-02 00:00:00+00:00,288.3,289.44,283.88,285.88,5478900,0.0,0.0,
2205,2019-04-03 00:00:00+00:00,287.32,296.17,287.17,291.81,7929900,0.0,0.0,
2206,2019-04-04 00:00:00+00:00,261.89,271.2,260.59,267.78,23720700,0.0,0.0,
2207,2019-04-05 00:00:00+00:00,269.86,276.1,266.11,274.96,13038300,0.0,0.0,
2208,2019-04-08 00:00:00+00:00,277.69,281.16,270.44,273.2,10410400,0.0,0.0,
2209,2019-04-09 00:00:00+00:00,271.65,275.0,269.61,272.31,5904000,0.0,0.0,
2210,2019-04-10 00:00:00+00:00,276.74,278.38,272.89,276.06,7061300,0.0,0.0,
2211,2019-04-11 00:00:00+00:00,268.3,270.5,265.6,268.42,9835900,0.0,0.0,
2212,2019-04-12 00:00:00+00:00,270.22,271.95,266.83,267.7,6746000,0.0,0.0,
2213,2019-04-15 00:00:00+00:00,268.63,268.88,258.63,266.38,10038600,0.0,0.0,
